Timestamp,Author,Title,Sentence,Category
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,projet tribuneo :,campagne sms pour régusse vernouillet,front
2024-06-25 16:00:31.911000+00:00,jeremyjuppet,projet allios :,finition de la création des demandes avec compte magasin et correction d'une erreur sur l'api.,front
2024-06-25 16:00:31.911000+00:00,jeremyjuppet,projet allios :,api : crud des conditionnements et des unités de conditionnements.,back
2024-06-24 15:29:41.335000+00:00,jeremyjuppet,projet allios :,création des demandes et développement du crud pour les réseaux commerciaux (admin).,front
2024-06-24 15:29:41.335000+00:00,jeremyjuppet,projet tribuneo :,"correction et dépannage sur la génération des coupons cadeaux, limitation serveur.",front
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,-,travail sur les filtres et les dropdowns de la page demandes.,front
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,-,travail sur les tableaux en général.,front
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,-,retravail des appels api.,general
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,-,api :,back
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,-,création de nouvelles routes.,front
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,-,correction et amélioration des routes existantes.,back
2024-06-21 15:42:44.393000+00:00,jeremyjuppet,projet tribuneo :,correctif sur la page statistique et push des différentes versions.,front
2024-06-20 15:52:55.918000+00:00,jeremyjuppet,projet allios :,front : travail sur la page des demandes.,front
2024-06-20 15:52:55.918000+00:00,jeremyjuppet,projet allios :,api : avancées sur les réseaux de magasins.,front
2024-06-19 15:32:05.512000+00:00,jeremyjuppet,projet allios :,travail sur les demandes de formulation.,report
2024-06-19 15:32:05.512000+00:00,jeremyjuppet,projet allios :,développement de la création d'une nouvelle demande depuis un magasin.,front
2024-06-19 15:32:05.512000+00:00,jeremyjuppet,projet tribuneo :,"backoffice : ajout de la personnalisation de la section ""offert par"" des coupons cadeaux.",front
2024-06-19 15:32:05.512000+00:00,jeremyjuppet,neofid :,"réponse à fasthotel, sur les conditions de fidélité.",back
2024-06-18 15:44:33.803000+00:00,jeremyjuppet,projet allios :,"travail sur les demandes de formulation, notamment sur les formulaires dynamiques.",general
2024-06-18 15:44:33.803000+00:00,jeremyjuppet,projet tribuneo :,contact avec judicaëlle :,report
2024-06-17 15:27:33.029000+00:00,jeremyjuppet,projet allios :,général (frontend/api): avancées sur les demandes de formulation.,front
2024-06-17 15:27:33.029000+00:00,jeremyjuppet,projet allios :,"réunion sur le ""parcours utilisateur"".",general
2024-06-14 15:31:06.350000+00:00,jeremyjuppet,projet allios :,"avancement sur le frontend et le backend, principalement sur la création d'une nouvelle demande par un magasin.",front
2024-06-14 15:31:06.350000+00:00,jeremyjuppet,projet neofid :,campagnes sms pour territoire jeans.,report
2024-06-14 15:31:06.350000+00:00,jeremyjuppet,projet tribuneo :,réunion de démonstration de tribuneo avec la cci ardèche.,general
2024-06-13 15:25:23.633000+00:00,jeremyjuppet,projet allios :,"préparation pour la réunion de cet après-midi, travail sur le frontend et l'api.",general
2024-06-13 15:25:23.633000+00:00,jeremyjuppet,projet allios :,"planification d'une nouvelle réunion, lundi à 14h30, pour redéfinir le processus complet et détailler les rapprochements de formule et autres.",general
2024-06-12 15:46:27.122000+00:00,jeremyjuppet,projet allios :,préparation pour le point de demain.,front
2024-06-11 16:33:16.982000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-06-11 16:33:16.982000+00:00,jeremyjuppet,-,"travail sur la partie création, en particulier sur la récupération des données pour les menus déroulants.",front
2024-06-11 16:33:16.982000+00:00,jeremyjuppet,-,api :,back
2024-06-11 16:33:16.982000+00:00,jeremyjuppet,-,développement des routes dédiées aux magasins et aux demandes de formulations.,front
2024-06-11 16:33:16.982000+00:00,jeremyjuppet,projet tribuneo :,support à thomas :,front
2024-06-11 16:33:16.982000+00:00,jeremyjuppet,projet tribuneo :,résolution d'un problème d'identifiants perdus.,database
2024-06-11 16:33:16.982000+00:00,jeremyjuppet,-,gestion d'un faux problème signalé sur l'application mobile.,front
2024-06-10 15:30:06.231000+00:00,jeremyjuppet,projet allios :,api : travail sur la route des demandes en tant que magasin.,back
2024-06-10 15:30:06.231000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-06-10 15:30:06.231000+00:00,jeremyjuppet,-,retraitement des opérateurs,back
2024-06-10 15:30:06.231000+00:00,jeremyjuppet,-,"travail sur l'enregistrement des thèmes (couleurs, images).",report
2024-06-10 15:30:06.231000+00:00,jeremyjuppet,projet neofid :,préparation de la campagne pour t-jeans.,front
2024-06-10 15:30:06.231000+00:00,jeremyjuppet,projet neofid :,"création de la version démo du ""sms à gratter"" pour mendy.",front
2024-06-07 15:30:44.629000+00:00,jeremyjuppet,projet allios :,api : création de modèles et de nouvelles routes.,front
2024-06-07 15:30:44.629000+00:00,jeremyjuppet,projet allios :,travail sur les thèmes côté frontend.,front
2024-06-07 15:30:44.629000+00:00,jeremyjuppet,projet tribuneo :,assistance à thomas pour résoudre le problème de connexion d'un commerçant.,back
2024-06-06 15:45:20.139000+00:00,jeremyjuppet,projet allios :,modification de la base de données pour permettre la gestion des tokens de connexion et des thèmes utilisateur.,back
2024-06-06 15:45:20.139000+00:00,jeremyjuppet,projet allios :,travail sur l'api pour intégrer ces modifications.,back
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,projet allios :,api :,back
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,projet allios :,adaptation de la nouvelle structure et préparation pour la sauvegarde des thèmes flutter.,front
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,-,poursuite de l'intégration du générateur de thèmes.,front
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,-,définition des informations à envoyer via le json.,database
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,-,travail sur les routes côté flutter.,front
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,-,modification du header pour intégrer la déconnexion et fluidifier la navigation entre les différents types de comptes.,front
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,-,développement et intégration d'un widget dropdownmenu personnalisé.,front
2024-06-05 15:33:00.772000+00:00,jeremyjuppet,projet tribuneo :,assistance à thomas pour la création d'un compte commerçant,front
2024-06-03 15:28:33.751000+00:00,jeremyjuppet,projet allios :,api : gros travail de nettoyage du code.,back
2024-06-03 15:28:33.751000+00:00,jeremyjuppet,projet allios :,front : poursuite du développement du créateur de thèmes côté test.,front
2024-06-03 15:28:33.751000+00:00,jeremyjuppet,projet allios :,front : ajout du créateur de thèmes sur la version web d'allios.,front
2024-06-03 15:28:33.751000+00:00,jeremyjuppet,projet allios :,front : refactorisation et amélioration du code.,front
2024-06-03 15:28:33.751000+00:00,jeremyjuppet,projet neofid :,"envoi des différentes informations des campagnes à stéphanie pour la campagne de monsieur durand, avec recalcul complet suite à une erreur.",front
2024-06-03 15:28:33.751000+00:00,jeremyjuppet,projet tribuneo :,correction d'une erreur d'attribution de compte faite par thomas sur intermarché des mées.,report
2024-05-29 15:41:00.972000+00:00,jeremyjuppet,projet allios :,point prévu le jeudi 13 juin à 14h.,front
2024-05-29 15:41:00.972000+00:00,jeremyjuppet,projet allios :,nettoyage du dépôt git pour rassembler le travail effectué sur toutes les branches.,general
2024-05-29 15:41:00.972000+00:00,jeremyjuppet,projet allios :,début du travail de reprise et de nettoyage des projets frontend et api pour unifier le travail de l'équipe.,front
2024-05-29 15:41:00.972000+00:00,jeremyjuppet,projet tribuneo :,contact avec thomas pour résoudre un problème de création de compte pour la boîte à fromages de digne.,front
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,projet tribuneo :,transmission des informations de connexion pour la version de démonstration.,back
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,projet tribuneo :,continuation des tests en préproduction (validés !).,front
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,projet tribuneo :,"déploiement en production : api, version web, back-office",front
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,projet tribuneo :,appel téléphonique avec thomas,general
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,pour discuter :,des comptes collaborateurs de terre d'oc.,general
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,-,de la transmission des informations sur les avancées de la nouvelle version à la cci.,front
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,-,appel téléphonique avec le patron de bricomarché pour :,general
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,-,la création de ses comptes collaborateurs.,front
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,-,répondre à ses multiples questions et inquiétudes.,front
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,-,suppression des comptes collaborateurs qu'il ne souhaitait pas garder.,report
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,projet neofid :,prise de contact avec la cave de regusse vernouillet pour réaliser une campagne sms.,front
2024-05-28 16:28:59.767000+00:00,jeremyjuppet,projet neofid :,création d'un nouveau compte hôtelier pour fasthotel.,front
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,projet tribuneo :,fusion du travail de l'équipe sur git.,front
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,projet tribuneo :,compilation de tous les projets et mise en préproduction pour les tests.,database
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,projet tribuneo :,"test général en version préproduction (web, mobile, back-office).",front
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,projet tribuneo :,correction des problèmes rencontrés :,database
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,-,filtres après modifications des clients/partenaires (back-office).,back
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,-,notification des nouvelles demandes de remboursement (back-office).,back
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,-,application des nouvelles normes pour la future mise à jour (mobile).,report
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,-,script de correction des vues et fonctions mysql provenant de dump.,back
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,-,correction du scanner de qr code.,database
2024-05-27 15:25:44.659000+00:00,jeremyjuppet,-,autres corrections diverses.,back
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,version démo :,database
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,création de chèques cadeaux de test et de comptes utilisateurs pour la démonstration avec mendy.,front
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,version web :,front
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,activation/désactivation du tri par localisation sur la page des partenaires.,front
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,back-office :,back
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,travail sur les notifications de remboursement.,report
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,api :,back
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet tribuneo :,installation d'un débogueur pour l'api en php.,back
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,projet fasthotel :,ajout de 90 points à un consommateur sur leur demande.,report
2024-05-24 15:55:35.754000+00:00,jeremyjuppet,jeans :,lancement de deux campagnes par point de vente.,front
2024-05-23 15:51:00.087000+00:00,jeremyjuppet,projet tribuneo :,application mobile :,database
2024-05-23 15:51:00.087000+00:00,jeremyjuppet,-,fonctionnalité de barre de recherche par nom de magasin et ville sur la page des partenaires.,front
2024-05-23 15:51:00.087000+00:00,jeremyjuppet,-,correction de la vidéo sur la page de scan de qr code (pour payer).,front
2024-05-23 15:51:00.087000+00:00,jeremyjuppet,-,compilation d'un apk pour la version démo.,database
2024-05-23 15:51:00.087000+00:00,jeremyjuppet,-,version web :,front
2024-05-23 15:51:00.087000+00:00,jeremyjuppet,-,correction d'un problème de formulaire qui ne s'affichait plus sur la page des collaborateurs.,front
2024-05-23 15:51:00.087000+00:00,jeremyjuppet,-,compilation,general
2024-05-22 15:32:15.714000+00:00,jeremyjuppet,projet tribuneo :,modification des pages pour les rendre responsives le back-office.,front
2024-05-22 15:32:15.714000+00:00,jeremyjuppet,projet tribuneo :,ajout de messages de succès et d'erreur sur toutes les pages lors de la soumission de formulaires.,front
2024-05-22 15:32:15.714000+00:00,jeremyjuppet,projet tribuneo :,mise en place de l'environnement sur le pc de dharti pour qu'elle puisse travailler sur l'application mobile.,front
2024-05-22 15:32:15.714000+00:00,jeremyjuppet,projet neofid :,réalisation de plusieurs échantillonnages pour les campagnes sms.,report
2024-05-22 15:32:15.714000+00:00,jeremyjuppet,projet allios :,point docker : tentative de mise en place du projet sur une vm chez allios.,front
2024-05-22 15:32:15.714000+00:00,jeremyjuppet,projet allios :,"installation de docker, git et création d'une clé ssh.",front
2024-05-22 15:32:15.714000+00:00,jeremyjuppet,projet allios :,"erreur lors de la création des images, à tester sur notre serveur ""grid"" dédié à docker.",front
2024-05-21 15:30:44.127000+00:00,jeremyjuppet,projet tribuneo :,correction et amélioration du script de déploiement automatique.,back
2024-05-21 15:30:44.127000+00:00,jeremyjuppet,projet tribuneo :,"déploiement des versions de démonstration du back-office, de la version web et de l'api.",front
2024-05-21 15:30:44.127000+00:00,jeremyjuppet,projet tribuneo :,création de comptes de test pour faciliter les démonstrations.,front
2024-05-21 15:30:44.127000+00:00,jeremyjuppet,projet tribuneo :,amélioration de la page statistiques.,front
2024-05-21 15:30:44.127000+00:00,jeremyjuppet,projet tribuneo :,travail sur le design responsive et intégration de feedback pour le back-office.,back
2024-05-17 15:30:16.709000+00:00,jeremyjuppet,projet tribuneo :,réparation de l'application et mise en place du package dio pour les requêtes http.,database
2024-05-17 15:30:16.709000+00:00,jeremyjuppet,projet tribuneo :,correction et amélioration du script de compilation et de déploiement automatique.,back
2024-05-17 15:30:16.709000+00:00,jeremyjuppet,projet tribuneo :,configuration de l'environnement tribuneo sur le poste de dharti.,report
2024-05-17 15:30:16.709000+00:00,jeremyjuppet,projet tribuneo :,correction du formulaire de création de collaborateurs sur la version web.,front
2024-05-17 15:30:16.709000+00:00,jeremyjuppet,projet tribuneo :,nettoyage de la base de données de la version démo.,database
2024-05-17 15:30:16.709000+00:00,jeremyjuppet,projet tribuneo :,travail sur trois onglets différents de la page statistique du back-office.,front
2024-05-16 15:41:35.867000+00:00,jeremyjuppet,projet tribuneo :,backoffice :,back
2024-05-16 15:41:35.867000+00:00,jeremyjuppet,projet tribuneo :,fusion des branches de travail sur git.,general
2024-05-16 15:41:35.867000+00:00,jeremyjuppet,-,correction du problème d'affichage et de rechargement des onglets sur les pages clients et partenaires.,front
2024-05-16 15:41:35.867000+00:00,jeremyjuppet,-,amélioration du script batch pour faciliter la compilation et le déploiement.,back
2024-05-16 15:41:35.867000+00:00,jeremyjuppet,-,communication :,general
2024-05-16 15:41:35.867000+00:00,jeremyjuppet,-,échanges avec thomas au sujet des comptes collaborateurs pour résoudre les problèmes.,general
2024-05-16 15:41:35.867000+00:00,jeremyjuppet,-,travail sur la base de données de la version de démonstration,database
2024-05-15 15:33:05.261000+00:00,jeremyjuppet,projet allios :,travail sur l'affichage des demandes liées à un accès magasin projet tribuneo :,database
2024-05-15 15:33:05.261000+00:00,jeremyjuppet,projet allios :,configuration de l'api pour la version de démonstration,back
2024-05-15 15:33:05.261000+00:00,jeremyjuppet,projet allios :,travail sur les pages de statistiques dans le back-office,front
2024-05-15 15:33:05.261000+00:00,jeremyjuppet,projet allios :,"création de scripts batch destinés à simplifier les futurs déploiements de la version web et du back-office sur les environnements de production, préproduction et démonstration.",front
2024-05-14 16:00:15.626000+00:00,jeremyjuppet,projet tribuneo :,correction de l'expression régulière utilisée pour vérifier le format des adresses email lors de la création ou modification d'un compte.,front
2024-05-14 16:00:15.626000+00:00,jeremyjuppet,(problème bloquant plusieurs partenaires),développement des fonctionnalités d'exportation pour les statistiques/états.,report
2024-05-14 16:00:15.626000+00:00,jeremyjuppet,(problème bloquant plusieurs partenaires),création d'un tableau trello dédié à tribuneo pour améliorer le suivi du projet et la gestion des tâches.,front
2024-05-14 16:00:15.626000+00:00,jeremyjuppet,allios :,travail sur les rôles utilisateurs.,general
2024-05-14 16:00:15.626000+00:00,jeremyjuppet,allios :,"investigation des problèmes de performance, en particulier sur le chargement des données entre l'api et la base de données.",back
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,projet tribuneo :,retour au projet après période de congés et mise à jour sur l'état actuel des développements.,database
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,projet tribuneo :,front du back-office :,front
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,projet tribuneo :,tests d'une nouvelle mise en page pour la vue statistiques en utilisant le widget datatable2.,front
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,-,debug pour corriger l'affichage de la page de statistiques.,front
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,-,back de l'api :,back
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,-,"renforcement de la sécurité des données sensibles, dans les fichiers de configuration et pour l'authentification utilisateur.",database
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,-,collaboration avec la cci :,general
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,-,réunion téléphonique avec thomas pour discuter des petits problèmes et questions.,general
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,(il envisage de passer au bureau mercredi midi) activités commerciales :,réunion avec mendy reconduite au vendredi 17 à 15h.,general
2024-05-13 15:58:37.781000+00:00,jeremyjuppet,(il envisage de passer au bureau mercredi midi) activités commerciales :,point sur les activités commerciales.,report
2024-04-30 15:22:06.668000+00:00,jeremyjuppet,projet allios :,finalisation de la fonctionnalité de suppression de machines pour le front et développement en cours de la fonctionnalité de création de machines.,front
2024-04-30 15:22:06.668000+00:00,jeremyjuppet,projet allios :,test d'un plugin pour améliorer la gestion et l'affichage des tableaux.,front
2024-04-30 15:22:06.668000+00:00,jeremyjuppet,projet tribuneo :,"reprise de contact avec thomas pour obtenir son adresse mail, ainsi que des retours sur les derniers commerçants connectés",back
2024-04-29 15:20:22.193000+00:00,jeremyjuppet,projet allios :,fusion de toutes les branches de travail pour préparer la réunion.,general
2024-04-29 15:20:22.193000+00:00,jeremyjuppet,projet allios :,tests approfondis post-fusion pour assurer le bon fonctionnement.,report
2024-04-29 15:20:22.193000+00:00,jeremyjuppet,projet allios :,correction des appels api sur la page shop et delete des machines,general
2024-04-29 15:20:22.193000+00:00,jeremyjuppet,projet allios :,"réunion d'une heure, avec l'équipe allios.",general
2024-04-29 15:20:22.193000+00:00,jeremyjuppet,projet allios :,reprise de contact avec l'équipe informatique pour organiser un point docker projet tribuneo :,front
2024-04-29 15:20:22.193000+00:00,jeremyjuppet,projet allios :,"correction d'un problème sur un commerçant, signalé par thomas.",report
2024-04-26 15:29:17.117000+00:00,jeremyjuppet,projet allios :,"résolution d'un problème technique concernant l'affichage d'un widget dropdown, horizontalement sur la page principale et verticalement dans un dialogue.",front
2024-04-26 15:29:17.117000+00:00,jeremyjuppet,projet allios :,développement de la fonctionnalité de lecture pour les colorants de substitution.,back
2024-04-26 15:29:17.117000+00:00,jeremyjuppet,projet allios :,continuation du développement de la page magasin projet tribuneo :,front
2024-04-26 15:29:17.117000+00:00,jeremyjuppet,projet allios :,finalisation des routes d'état pour le backoffice,back
2024-04-26 15:29:17.117000+00:00,jeremyjuppet,projet allios :,"tests sur la version web de tribuneo, qui est maintenant prête pour le déploiement.",front
2024-04-26 15:29:17.117000+00:00,jeremyjuppet,mendy cavare :,réunion commerciale et présentation du produit tribuneo à mendy cavare,general
2024-04-25 16:09:48.210000+00:00,jeremyjuppet,projet tribuneo :,contact avec thomas de la cci 04 pour plusieurs problématiques :,report
2024-04-25 16:09:48.210000+00:00,jeremyjuppet,-,problème de lien/qr,database
2024-04-25 16:09:48.210000+00:00,jeremyjuppet,-,correction d'une erreur (de la cci) d'attribution de compte où un commerçant de manosque a été connecté avec le compte d'un autre de peipin.,report
2024-04-25 16:09:48.210000+00:00,jeremyjuppet,-,intervention manuelle dans la base de données pour corriger et associer correctement les comptes aux commerçants concernés.,front
2024-04-25 16:09:48.210000+00:00,jeremyjuppet,-,développement des routes d'états pour le backoffice,back
2024-04-25 16:09:48.210000+00:00,jeremyjuppet,-,création d'indexes sur certaines tables pour améliorer les performances de la base de données.,front
2024-04-25 16:09:48.210000+00:00,jeremyjuppet,allios :,"poursuite de l'intégration sur le front, des routes disponibles sur l'api teintexpress",front
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet allios :,résolution d'un problème technique sur la page des machines.,front
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet allios :,harmonisation du design des tables sur l'ensemble des pages développées.,front
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet allios :,implémentation et gestion des filtres déroulants sur la page des machines.,front
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet allios :,développement d'un dialogue de création pour les nouvelles entrées sur la page des machines.,front
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet allios :,développement du crud pour les colorants et le service après-vente sur le front-end.,front
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet tribuneo :,mise en place des routes d'états pour le backoffice.,back
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet tribuneo :,"débogage de la partie web de tribuneo pour les derniers tests avant la mise en production, ainsi que résolution d'un problème de chargement des fonds sur l'application mobile.",front
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet tribuneo :,réunion avec emilie de la cci pour discuter des progrès du projet et adresser ses questions.,general
2024-04-24 15:40:17.294000+00:00,jeremyjuppet,projet fasthotel :,annulation d'un bon utilisé par erreur.,back
2024-04-23 16:05:50.593000+00:00,jeremyjuppet,projet allios :,affichage des données des filtres sur la page machine,front
2024-04-23 16:05:50.593000+00:00,jeremyjuppet,projet allios :,"quelques problèmes, sur cette page, restent à corriger.",front
2024-04-23 16:05:50.593000+00:00,jeremyjuppet,projet tribuneo :,api : travail sur les états et l'extraction de données pour le backoffice.,back
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,projet allios :,"frontend : travaux sur les entités/pages remarques, familles de colorants, machine et colorant.",front
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,tribuneo web :,révision des routes put pour corriger les problèmes identifiés.,back
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,tribuneo web :,"révision des dernières pages, corrections de design, standardisation des boutons, des couleurs et d'autres éléments visuels.",front
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,projet neofid :,résolution du problème avec les appels api allmysms : correction d'un bug empêchant l'envoi de sms depuis le 16 avril.,general
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,projet fasthotel :,campagne sms envoyée avec l'information sur le numéro de carte.,report
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,projet fasthotel :,création et utilisation dans la base d'un bon pour monsieur bulbul.,front
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,boulangerie la panetière :,campagne sms envoyée informant les clients de leur période de congés.,report
2024-04-22 15:38:18.975000+00:00,jeremyjuppet,boulangerie la panetière :,suppression d'un consommateur à sa demande.,report
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,projet allios :,frontend réseaux commerciaux et base :,front
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,-,conception des dialogues de création et de mise à jour.,front
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,-,frontend pour l'opérateur :,front
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,-,développement des fonctionnalités de mise à jour et de suppression.,report
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,-,backend pour l'opérateur :,back
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,-,implémentation des fonctionnalités de mise à jour et de suppression.,report
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,projet tribuneo :,tests suite au problème signalé par emilie de la cci concernant les collaborateurs : fonctionnement vérifié et normal.,front
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,modifications apportées pour le déploiement de la prochaine version.,résolution de conflits liés à la mise à jour de flutter.,front
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,projet fasthotel :,échange et mise au point avec pauline.,general
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,projet fasthotel :,"réponse à guillaume faget concernant la campagne sms, proposition du texte de la dernière campagne.",front
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,neofid studios :,correction des factures et ajustement des scripts d'exports pour neofid studios.,front
2024-04-19 15:35:28.084000+00:00,jeremyjuppet,gestion de version (git) :,"fusion des travaux de dharti et alex, pour lundi.",front
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,-,développement du formulaire de modification pour les logiciels.,database
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,-,implémentation d'une boîte de dialogue pour la confirmation de suppression des logiciels.,report
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,projet tribuneo :,"création de trois sous-domaines : apidemo, backofficedemo, et webdemo pour les démonstrations commerciales.",front
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,projet tribuneo :,coordination avec laurent de grid pour la création de clones des serveurs,front
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,projet tribuneo :,préparations des fichiers de configurations pour ces nouveau sous-domaines.,database
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,projet neofid :,préparation d'un échantillonnage de consommateur.,general
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,pour les sms destinés à être envoyé aux anciens consommateurs de fasthotel.,le coût de la campagne est d'environ 230 € monacosanté :,general
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,pour les sms destinés à être envoyé aux anciens consommateurs de fasthotel.,"brève réunion de 5 minutes pour établir un nouveau point la semaine prochaine, faute de temps disponible aujourd'hui.",general
2024-04-18 15:47:19.727000+00:00,jeremyjuppet,pour les sms destinés à être envoyé aux anciens consommateurs de fasthotel.,discussion sur la possibilité d'un déplacement à aix : il envisage cela seulement en dernier recours.,general
2024-04-17 15:38:54.723000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-04-17 15:38:54.723000+00:00,jeremyjuppet,-,"finalisation de la mise en forme du formulaire des magasins, y compris l'intégration d'appels api pour remplir les combobox.",general
2024-04-17 15:38:54.723000+00:00,jeremyjuppet,-,"page logiciel : mise en fonction du formulaire de création de logiciels, ajout de la fonctionnalité de suppression.",front
2024-04-17 15:38:54.723000+00:00,jeremyjuppet,-,fusion des branches pour restaurer la page des opérateurs.,front
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,-,amélioration et mise à jour de la page magasins avec les dernières informations manquantes.,front
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,-,conception et intégration de la page logiciels.,front
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,-,développement du formulaire pour la création de nouveaux logiciels.,front
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,-,"api :   - enrichissement du shopmodel avec l'ajout de nouvelles propriétés : réseaumodel, machinemodel, et substitutioncolorantsmodel.",back
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,-,nettoyage et optimisation du code.,database
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,-,gestion de version (git) :,database
2024-04-16 16:12:50.714000+00:00,jeremyjuppet,-,fusion de branches existantes et création de nouvelles branches pour une meilleure organisation.,front
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,correction des erreurs identifiées dans les développements antérieurs.,front
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,création de modèles pour faciliter la récupération des données depuis l'api.,front
